19:23:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:23:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - WebDriverManager: chromedriver setup OK
19:23:02 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - ChromeDriver initialized successfully for thread: 36
19:23:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Opening amazon Landing page
19:23:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within safeFindElement method
19:23:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (2ab9e29ba09b23b86b0603abb30002ca)] -> xpath: //a[@id='nav-logo-sprites']]
19:23:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Giving input within the search bar
19:23:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within safeClick method
19:23:08 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Clicked the  [[ChromeDriver: chrome on windows (2ab9e29ba09b23b86b0603abb30002ca)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:23:08 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Clicking on the submit in the search bar
19:23:08 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Waiting until element is visible in viewport
19:23:08 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within validateDeliveryFilterOptionsWithResult method
19:23:08 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within safeClick method
19:23:09 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Clicked the  [[ChromeDriver: chrome on windows (2ab9e29ba09b23b86b0603abb30002ca)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
19:23:09 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within getMoreButtonByFilterTypeAndName method
19:23:09 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
19:23:09 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within safeFindElements 
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:23:11 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-23-01] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
