21:14:43 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
21:14:43 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - WebDriverManager: chromedriver setup OK
21:14:44 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - ChromeDriver initialized successfully for thread: 36
21:14:45 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Opening amazon Landing page
21:14:45 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within safeFindElement method
21:14:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43]Retrying findElement for: ->By.xpath: //a[@id='nav-logo-sprites']
21:14:52 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43]Refrehsing the page , while trying to safely find : ->By.xpath: //a[@id='nav-logo-sprites']
21:14:53 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (8deeba703bea114bcaff40bc0bc05cd4)] -> xpath: //a[@id='nav-logo-sprites']]
21:14:53 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Giving input within the search bar
21:14:53 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within safeClick method
21:14:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Clicked the  [[ChromeDriver: chrome on windows (8deeba703bea114bcaff40bc0bc05cd4)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
21:14:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Clicking on the submit in the search bar
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Waiting until element is visible in viewport
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within validateDeliveryFilterOptionsWithResult method
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within safeClick method
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Clicked the  [[ChromeDriver: chrome on windows (8deeba703bea114bcaff40bc0bc05cd4)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within getMoreButtonByFilterTypeAndName method
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
21:14:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within safeFindElements 
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Returning the list with boolean values   Within validateDeliveryFilterOptions method
21:14:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_21-14-43] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
