20:18:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:18:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - WebDriverManager: chromedriver setup OK
20:18:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - ChromeDriver initialized successfully for thread: 36
20:18:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Opening amazon Landing page
20:18:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within safeFindElement method
20:18:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (4ab5ab2d4ef3fc0dfdea5404d78184b7)] -> xpath: //a[@id='nav-logo-sprites']]
20:18:43 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Giving input within the search bar
20:18:43 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within safeClick method
20:18:44 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Clicked the  [[ChromeDriver: chrome on windows (4ab5ab2d4ef3fc0dfdea5404d78184b7)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:18:44 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Clicking on the submit in the search bar
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Waiting until element is visible in viewport
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within validateDeliveryFilterOptionsWithResult method
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within safeClick method
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Clicked the  [[ChromeDriver: chrome on windows (4ab5ab2d4ef3fc0dfdea5404d78184b7)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within getMoreButtonByFilterTypeAndName method
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
20:18:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within safeFindElements 
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:18:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-18-39] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
