20:10:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:10:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - WebDriverManager: chromedriver setup OK
20:10:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - ChromeDriver initialized successfully for thread: 36
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Opening amazon Landing page
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within safeFindElement method
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (076a7b75223ea45aaf4ee9e47c2414e7)] -> xpath: //a[@id='nav-logo-sprites']]
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Giving input within the search bar
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within safeClick method
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Clicked the  [[ChromeDriver: chrome on windows (076a7b75223ea45aaf4ee9e47c2414e7)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:11:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Clicking on the submit in the search bar
20:11:03 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Waiting until element is visible in viewport
20:11:03 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within validateDeliveryFilterOptionsWithResult method
20:11:03 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within safeClick method
20:11:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Clicked the  [[ChromeDriver: chrome on windows (076a7b75223ea45aaf4ee9e47c2414e7)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
20:11:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within getMoreButtonByFilterTypeAndName method
20:11:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
20:11:04 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within safeFindElements 
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:05 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:11:06 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_20-10-57] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
