21:14:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
21:14:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - WebDriverManager: chromedriver setup OK
21:14:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - ChromeDriver initialized successfully for thread: 36
21:14:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Opening amazon Landing page
21:14:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within safeFindElement method
21:14:05 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (348be3912f81a584702b1d14e023c5d2)] -> xpath: //a[@id='nav-logo-sprites']]
21:14:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Giving input within the search bar
21:14:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within safeClick method
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Clicked the  [[ChromeDriver: chrome on windows (348be3912f81a584702b1d14e023c5d2)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Clicking on the submit in the search bar
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Waiting until element is visible in viewport
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within validateDeliveryFilterOptionsWithResult method
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within safeClick method
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Clicked the  [[ChromeDriver: chrome on windows (348be3912f81a584702b1d14e023c5d2)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within getMoreButtonByFilterTypeAndName method
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within safeFindElements 
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Returning the list with boolean values   Within validateDeliveryFilterOptions method
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_21-14-01] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
