19:51:08 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:51:08 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - WebDriverManager: chromedriver setup OK
19:51:10 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - ChromeDriver initialized successfully for thread: 36
19:51:10 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Opening amazon Landing page
19:51:10 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within safeFindElement method
19:51:13 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (42cb343a47a4513023960e212ae2e13f)] -> xpath: //a[@id='nav-logo-sprites']]
19:51:14 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Giving input within the search bar
19:51:14 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within safeClick method
19:51:16 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Clicked the  [[ChromeDriver: chrome on windows (42cb343a47a4513023960e212ae2e13f)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:51:16 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Clicking on the submit in the search bar
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Waiting until element is visible in viewport
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within validateDeliveryFilterOptionsWithResult method
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within safeClick method
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Clicked the  [[ChromeDriver: chrome on windows (42cb343a47a4513023960e212ae2e13f)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within getMoreButtonByFilterTypeAndName method
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:51:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within safeFindElements 
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:18 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:51:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-51-08] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
