19:39:45 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:39:45 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - WebDriverManager: chromedriver setup OK
19:39:47 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - ChromeDriver initialized successfully for thread: 36
19:39:47 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Opening amazon Landing page
19:39:47 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within safeFindElement method
19:39:50 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (d4ad43a51a659599f480571ad38a2da0)] -> xpath: //a[@id='nav-logo-sprites']]
19:39:51 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Giving input within the search bar
19:39:51 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within safeClick method
19:39:54 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Clicked the  [[ChromeDriver: chrome on windows (d4ad43a51a659599f480571ad38a2da0)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:39:54 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Clicking on the submit in the search bar
19:39:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Waiting until element is visible in viewport
19:39:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within validateDeliveryFilterOptionsWithResult method
19:39:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within safeClick method
19:39:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Clicked the  [[ChromeDriver: chrome on windows (d4ad43a51a659599f480571ad38a2da0)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:39:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within getMoreButtonByFilterTypeAndName method
19:39:56 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:39:56 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within safeFindElements 
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:39:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-39-45] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
