20:04:58 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:04:58 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - WebDriverManager: chromedriver setup OK
20:04:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - ChromeDriver initialized successfully for thread: 36
20:05:00 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Opening amazon Landing page
20:05:00 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within safeFindElement method
20:05:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (a6a311a5c54c25ebef015696cd98a158)] -> xpath: //a[@id='nav-logo-sprites']]
20:05:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Giving input within the search bar
20:05:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within safeClick method
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Clicked the  [[ChromeDriver: chrome on windows (a6a311a5c54c25ebef015696cd98a158)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Clicking on the submit in the search bar
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Waiting until element is visible in viewport
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within validateDeliveryFilterOptionsWithResult method
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within safeClick method
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Clicked the  [[ChromeDriver: chrome on windows (a6a311a5c54c25ebef015696cd98a158)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
20:05:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within getMoreButtonByFilterTypeAndName method
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within safeFindElements 
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:07 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:05:08 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_20-04-58] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
