20:25:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:25:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - WebDriverManager: chromedriver setup OK
20:25:50 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - ChromeDriver initialized successfully for thread: 36
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Opening amazon Landing page
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within safeFindElement method
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (85b43d7691d862c1114fbbacb6b1417c)] -> xpath: //a[@id='nav-logo-sprites']]
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Giving input within the search bar
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within safeClick method
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Clicked the  [[ChromeDriver: chrome on windows (85b43d7691d862c1114fbbacb6b1417c)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:25:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Clicking on the submit in the search bar
20:25:55 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Waiting until element is visible in viewport
20:25:55 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within validateDeliveryFilterOptionsWithResult method
20:25:55 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within safeClick method
20:25:56 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Clicked the  [[ChromeDriver: chrome on windows (85b43d7691d862c1114fbbacb6b1417c)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
20:25:56 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within getMoreButtonByFilterTypeAndName method
20:25:56 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
20:25:56 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within safeFindElements 
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:25:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_20-25-48] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
