19:52:30 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:52:30 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - WebDriverManager: chromedriver setup OK
19:52:31 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - ChromeDriver initialized successfully for thread: 36
19:52:31 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Opening amazon Landing page
19:52:31 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within safeFindElement method
19:52:34 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (edd43720fa49f020a6d17d67f9f9adf4)] -> xpath: //a[@id='nav-logo-sprites']]
19:52:35 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Giving input within the search bar
19:52:35 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within safeClick method
19:52:38 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Clicked the  [[ChromeDriver: chrome on windows (edd43720fa49f020a6d17d67f9f9adf4)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:52:38 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Clicking on the submit in the search bar
19:52:38 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Waiting until element is visible in viewport
19:52:38 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within validateDeliveryFilterOptionsWithResult method
19:52:38 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within safeClick method
19:52:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Clicked the  [[ChromeDriver: chrome on windows (edd43720fa49f020a6d17d67f9f9adf4)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
19:52:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within getMoreButtonByFilterTypeAndName method
19:52:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
19:52:39 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within safeFindElements 
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:52:41 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-52-30] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
