20:27:11 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:27:11 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - WebDriverManager: chromedriver setup OK
20:27:13 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - ChromeDriver initialized successfully for thread: 36
20:27:13 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Opening amazon Landing page
20:27:24 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within safeFindElement method
20:27:24 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (f1698cc25913f3d8a459d84c81395094)] -> xpath: //a[@id='nav-logo-sprites']]
20:27:25 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Giving input within the search bar
20:27:25 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within safeClick method
20:27:28 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Clicked the  [[ChromeDriver: chrome on windows (f1698cc25913f3d8a459d84c81395094)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:27:28 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Clicking on the submit in the search bar
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Waiting until element is visible in viewport
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within validateDeliveryFilterOptionsWithResult method
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within safeClick method
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Clicked the  [[ChromeDriver: chrome on windows (f1698cc25913f3d8a459d84c81395094)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within getMoreButtonByFilterTypeAndName method
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
20:27:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within safeFindElements 
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:27:30 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11 - [verifyingGetItByTodayFilterFunctionality_Laptop_20-27-11] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
