23:03:52 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
23:03:52 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - WebDriverManager: chromedriver setup OK
23:03:53 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - ChromeDriver initialized successfully for thread: 36
23:03:54 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Opening amazon Landing page
23:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within safeFindElement method
23:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (9812a32c8a6a8b341738635455e91173)] -> xpath: //a[@id='nav-logo-sprites']]
23:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Giving input within the search bar
23:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within safeClick method
23:03:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Clicked the  [[ChromeDriver: chrome on windows (9812a32c8a6a8b341738635455e91173)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
23:03:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Clicking on the submit in the search bar
23:03:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Waiting until element is visible in viewport
23:03:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within validateDeliveryFilterOptionsWithResult method
23:03:57 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within safeClick method
23:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Clicked the  [[ChromeDriver: chrome on windows (9812a32c8a6a8b341738635455e91173)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
23:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within getMoreButtonByFilterTypeAndName method
23:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
23:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within safeFindElements 
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Returning the list with boolean values   Within validateDeliveryFilterOptions method
23:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52 - [verifyingGetItByTodayFilterFunctionality_Mobile_23-03-52] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
