19:01:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:01:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - WebDriverManager: chromedriver setup OK
19:01:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - ChromeDriver initialized successfully for thread: 36
19:01:49 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Opening amazon Landing page
19:01:49 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within safeFindElement method
19:01:52 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (366d38676a0acd51ea6ca5eab66b9974)] -> xpath: //a[@id='nav-logo-sprites']]
19:01:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Giving input within the search bar
19:01:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within safeClick method
19:01:56 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Clicked the  [[ChromeDriver: chrome on windows (366d38676a0acd51ea6ca5eab66b9974)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:01:56 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Clicking on the submit in the search bar
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Waiting until element is visible in viewport
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within validateDeliveryFilterOptionsWithResult method
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within safeClick method
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Clicked the  [[ChromeDriver: chrome on windows (366d38676a0acd51ea6ca5eab66b9974)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within getMoreButtonByFilterTypeAndName method
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
19:01:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within safeFindElements 
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:01:59 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:02:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46 - [verifyingFreeDeliveryFilterFunctionality_Mobile_19-01-46] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
