20:17:44 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:17:44 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - WebDriverManager: chromedriver setup OK
20:17:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - ChromeDriver initialized successfully for thread: 36
20:17:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Opening amazon Landing page
20:17:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within safeFindElement method
20:17:49 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (a995bbb77798c6d8e1e69b673e5ceb31)] -> xpath: //a[@id='nav-logo-sprites']]
20:17:50 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Giving input within the search bar
20:17:50 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within safeClick method
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Clicked the  [[ChromeDriver: chrome on windows (a995bbb77798c6d8e1e69b673e5ceb31)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Clicking on the submit in the search bar
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Waiting until element is visible in viewport
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within validateDeliveryFilterOptionsWithResult method
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within safeClick method
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Clicked the  [[ChromeDriver: chrome on windows (a995bbb77798c6d8e1e69b673e5ceb31)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
20:17:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within getMoreButtonByFilterTypeAndName method
20:17:54 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
20:17:54 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within safeFindElements 
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:17:55 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44 - [verifyingFreeDeliveryFilterFunctionality_Mobile_20-17-44] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
