15:43:35 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
15:43:35 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - WebDriverManager: chromedriver setup OK
15:43:37 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - ChromeDriver initialized successfully for thread: 35
15:43:40 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Opening amazon Landing page
15:43:40 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within safeFindElement method
15:43:40 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (9c9fc447f892ad66f3736ca9f0d2e0fa)] -> xpath: //a[@id='nav-logo-sprites']]
15:43:41 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Giving input within the search bar
15:43:41 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within safeClick method
15:43:45 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Clicked the  [[ChromeDriver: chrome on windows (9c9fc447f892ad66f3736ca9f0d2e0fa)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
15:43:45 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Clicking on the submit in the search bar
15:43:47 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Waiting until element is visible in viewport
15:43:47 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within validateDeliveryFilterOptionsWithResult method
15:43:47 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within safeClick method
15:43:48 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Clicked the  [[ChromeDriver: chrome on windows (9c9fc447f892ad66f3736ca9f0d2e0fa)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
15:43:48 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within getMoreButtonByFilterTypeAndName method
15:43:48 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
15:43:48 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within safeFindElements 
15:43:49 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:49 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:49 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:49 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Returning the list with boolean values   Within validateDeliveryFilterOptions method
15:43:50 [TestNG-test-Test-2] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_15-43-35] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
