21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
21:14:08 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - WebDriverManager: chromedriver setup OK
21:14:10 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - ChromeDriver initialized successfully for thread: 36
21:14:12 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Opening amazon Landing page
21:14:12 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within safeFindElement method
21:14:12 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (31b03a1bc431d631e375bb78bd374161)] -> xpath: //a[@id='nav-logo-sprites']]
21:14:14 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Giving input within the search bar
21:14:14 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within safeClick method
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Clicked the  [[ChromeDriver: chrome on windows (31b03a1bc431d631e375bb78bd374161)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Clicking on the submit in the search bar
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Waiting until element is visible in viewport
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within validateDeliveryFilterOptionsWithResult method
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within safeClick method
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Clicked the  [[ChromeDriver: chrome on windows (31b03a1bc431d631e375bb78bd374161)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within getMoreButtonByFilterTypeAndName method
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
21:14:17 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within safeFindElements 
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Returning the list with boolean values   Within validateDeliveryFilterOptions method
21:14:19 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08 - [verifyingGetItByTodayFilterFunctionality_Laptop_21-14-08] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
