20:12:25 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:12:25 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - WebDriverManager: chromedriver setup OK
20:12:27 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - ChromeDriver initialized successfully for thread: 35
20:12:29 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Opening amazon Landing page
20:12:29 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within safeFindElement method
20:12:29 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (9d63b7efb5f805b26051a7cb07423650)] -> xpath: //a[@id='nav-logo-sprites']]
20:12:30 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Giving input within the search bar
20:12:30 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within safeClick method
20:12:32 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Clicked the  [[ChromeDriver: chrome on windows (9d63b7efb5f805b26051a7cb07423650)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:12:32 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Clicking on the submit in the search bar
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Waiting until element is visible in viewport
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within validateDeliveryFilterOptionsWithResult method
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within safeClick method
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Clicked the  [[ChromeDriver: chrome on windows (9d63b7efb5f805b26051a7cb07423650)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within getMoreButtonByFilterTypeAndName method
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
20:12:33 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within safeFindElements 
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:12:35 [TestNG-test-Test-2] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-25] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
