20:12:16 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:12:16 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - WebDriverManager: chromedriver setup OK
20:12:17 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - ChromeDriver initialized successfully for thread: 36
20:12:18 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Opening amazon Landing page
20:12:18 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within safeFindElement method
20:12:23 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16]Retrying findElement for: ->By.xpath: //a[@id='nav-logo-sprites']
20:12:23 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16]Refrehsing the page , while trying to safely find : ->By.xpath: //a[@id='nav-logo-sprites']
20:12:25 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (eb8bc6d3de962f2050eaf94492d77762)] -> xpath: //a[@id='nav-logo-sprites']]
20:12:25 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Giving input within the search bar
20:12:25 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within safeClick method
20:12:27 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Clicked the  [[ChromeDriver: chrome on windows (eb8bc6d3de962f2050eaf94492d77762)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:12:27 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Clicking on the submit in the search bar
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Waiting until element is visible in viewport
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within validateDeliveryFilterOptionsWithResult method
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within safeClick method
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Clicked the  [[ChromeDriver: chrome on windows (eb8bc6d3de962f2050eaf94492d77762)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within getMoreButtonByFilterTypeAndName method
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
20:12:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within safeFindElements 
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Returning the list with boolean values   Within validateDeliveryFilterOptions method
20:12:30 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16 - [verifyingFreeDeliveryFilterFunctionality_Laptop_20-12-16] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
